loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G)
2018-10-13 13:00:11.653 -0400,29,1539450011.048222,42.39696941808089,-72.52498934052188,83.99979,0,342.0703125,24,10,-9999,1455.798384166667,-0.34259033203125,-1.175033569335938,-0.3362884521484375,1455.770888166667,-0.6686219192495726,-0.02626395696641556,0.7324566552713653,4.277661323547363,-2.000169277191162,-0.3750345408916473,-0.1279198080301285,-0.2032652497291565,0.3998468518257141,XArbitraryZVertical,0.334219366312027,-0.1290705353021622,-0.3107751905918121,0.8803715109825134,-0.01952587068080902,-0.668698251247406,-0.7432764172554016
2018-10-13 13:00:11.683 -0400,30,1539450011.048222,42.39696941808089,-72.52498934052188,83.99979,0,342.0703125,24,10,-9999,1455.823439166667,-0.433380126953125,-0.999053955078125,-0.1136627197265625,1455.795943166667,-0.6716932266606541,-0.06815111826620257,0.8195841615193861,2.823641300201416,-1.495188355445862,-0.1606721729040146,-0.2768092155456543,-0.4201083779335022,0.2470403909683228,XArbitraryZVertical,0.3656434416770935,-0.1607333123683929,-0.314922034740448,0.8609824180603027,-0.0464787594974041,-0.7308620810508728,-0.6809393763542175
2018-10-13 13:00:11.710 -0400,31,1539450011.048222,42.39696941808089,-72.52498934052188,83.99979,0,342.0703125,24,10,-9999,1455.848464166667,-0.5407867431640625,-0.3212432861328125,0.1030120849609375,1455.820998166667,-0.6665952163494394,-0.09834298279568771,0.8759869986108334,2.162050724029541,-0.7986958026885986,0.01151290070265532,-0.3081102967262268,-0.3516209125518799,0.4385963678359985,XArbitraryZVertical,0.3857367932796478,-0.1806522607803345,-0.3156201541423798,0.8479108214378357,-0.06286139786243439,-0.7681757807731628,-0.6371437907218933
2018-10-13 13:00:11.745 -0400,32,1539450011.048222,42.39696941808089,-72.52498934052188,83.99979,0,342.0703125,24,10,-9999,1455.873519166667,-0.2198028564453125,-0.1497802734375,-0.622955322265625,1455.846022166667,-0.6547047984975927,-0.1128040603524205,0.9356016767722858,2.559891223907471,0.2620597183704376,-0.07071831822395325,-0.4511711895465851,0.145578145980835,0.6613383293151855,XArbitraryZVertical,0.4101225137710571,-0.1924033463001251,-0.3106060326099396,0.8356441259384155,-0.06678839772939682,-0.8049561977386475,-0.5895609259605408
2018-10-13 13:00:11.767 -0400,33,1539450011.048222,42.39696941808089,-72.52498934052188,83.99979,0,342.0703125,24,10,-9999,1455.898573166667,0.822723388671875,-0.7860260009765625,-2.065994262695312,1455.871077166667,-0.6636350230426233,-0.08048327594014826,0.9958012658640093,2.170504570007324,1.41311514377594,-0.7266548871994019,-0.3629096448421478,0.6985241770744324,0.2661275267601013,XArbitraryZVertical,0.4396518468856812,-0.1888716816902161,-0.3041447997093201,0.8237271308898926,-0.04372180998325348,-0.8391950130462646,-0.5420674681663513
2018-10-13 13:00:11.858 -0400,34,1539450011.048222,42.39696941808089,-72.52498934052188,83.99979,0,342.0703125,24,10,-9999,1455.923598166667,0.2157440185546875,-0.5589752197265625,-0.9240875244140625,1455.896132166667,-0.7159490873973565,-0.006872403394133255,1.039044704987673,1.417404532432556,0.6278893351554871,-1.421071171760559,0.2624262273311615,0.4091767072677612,-0.9661003351211548,XArbitraryZVertical,0.4639470279216766,-0.1767447143793106,-0.3057444989681244,0.8124233484268188,-0.003484562039375305,-0.8619202375411987,-0.5070289373397827
2018-10-13 13:00:11.895 -0400,35,1539450011.048222,42.39696941808089,-72.52498934052188,83.99979,0,342.0703125,24,10,-9999,1455.948653166667,-0.081146240234375,-1.84588623046875,-0.3049774169921875,1455.921156166667,-0.8024233748394008,0.07176439896238176,1.092312647055096,2.05789041519165,-0.2656138837337494,-1.494343757629395,0.4305173456668854,0.658308744430542,-0.6948993802070618,XArbitraryZVertical,0.4898252189159393,-0.1744958460330963,-0.3163540959358215,0.7934352159500122,0.03301412984728813,-0.8876941204071045,-0.4592449069023132
2018-10-13 13:00:11.902 -0400,36,1539450011.048222,42.39696941808089,-72.52498934052188,83.99979,0,342.0703125,24,10,-9999,1455.973708166667,0.06207275390625,-1.711288452148438,-0.5934295654296875,1455.946211166667,-0.8798144231492114,0.128739855663504,1.140892169068427,2.008220434188843,-0.4695993661880493,-0.9864606261253357,-0.07392427325248718,-0.3474335074424744,-0.1675260066986084,XArbitraryZVertical,0.5106394290924072,-0.1805054545402527,-0.3262547850608826,0.774738609790802,0.05350802466273308,-0.9090057015419006,-0.4133303165435791
2018-10-13 13:00:11.915 -0400,37,1539450011.048222,42.39696941808089,-72.52498934052188,83.99979,0,342.0703125,24,10,-9999,1455.998732166667,-0.0106964111328125,-1.199996948242188,-0.6188812255859375,1455.971266166667,-0.9295176078460503,0.1697153935290218,1.167368380162647,0.3873012363910675,-0.05177178233861923,-0.392425000667572,-0.008139073848724365,-0.9862241148948669,-0.06822580099105835,XArbitraryZVertical,0.5225738883018494,-0.1828994601964951,-0.3309010863304138,0.7641765475273132,0.06630557775497437,-0.9197207093238831,-0.3869286477565765
2018-10-13 13:00:11.927 -0400,38,1539450011.048222,42.39696941808089,-72.52498934052188,83.99979,0,342.0703125,24,10,-9999,1456.023787166667,-0.106781005859375,-1.013427734375,-0.2426910400390625,1455.996291166667,-0.9391486253197319,0.1755419332339023,1.156648341849585,-0.6567403078079224,-0.2960941791534424,-0.07895708084106445,-0.02543118596076965,-0.5054694414138794,-0.3419839143753052,XArbitraryZVertical,0.5187962055206299,-0.1809419244527817,-0.3347322940826416,0.7655465602874756,0.07027675211429596,-0.9154595136642456,-0.3962210416793823
